x,y,angle
-3.67873931,-3.385685401,-3.968276983
-3.712411618,-3.34872921,-3.978276951
-3.745712687,-3.311438153,-3.98827692
-3.778639186,-3.273815958,-3.998276889
-3.811187822,-3.235866387,-4.008276859
-3.843355342,-3.197593236,-4.018276829
-3.875138527,-3.159000331,-4.0282768
-3.906534201,-3.120091531,-4.038276771
-3.937539223,-3.080870728,-4.048276743
-3.968150493,-3.041341843,-4.058276716
-3.998364951,-3.00150883,-4.068276689
-4.028179574,-2.961375671,-4.078276662
-4.057591381,-2.92094638,-4.088276636
-4.086597431,-2.880225,-4.098276611
-4.115194824,-2.839215602,-4.108276586
-4.1433807,-2.797922288,-4.118276561
-4.171152241,-2.756349186,-4.128276537
-4.198506669,-2.714500455,-4.138276513
-4.225441249,-2.672380278,-4.14827649
-4.251953287,-2.629992868,-4.158276467
-4.278040133,-2.587342464,-4.168276445
-4.303699178,-2.54443333,-4.178276423
-4.328927856,-2.501269757,-4.188276401
-4.353723643,-2.457856062,-4.19827638
-4.378084062,-2.414196585,-4.208276359
-4.402006675,-2.370295693,-4.218276339
-4.425489091,-2.326157776,-4.228276319
-4.448528961,-2.281787247,-4.238276299
-4.471123981,-2.237188544,-4.24827628
-4.493271892,-2.192366126,-4.258276261
-4.51497048,-2.147324475,-4.268276242
-4.536217573,-2.102068095,-4.278276224
-4.557011049,-2.056601513,-4.288276206
-4.577348826,-2.010929274,-4.298276189
-4.597228873,-1.965055946,-4.308276171
-4.6166492,-1.918986116,-4.318276154
-4.635607865,-1.872724391,-4.328276138
-4.654102974,-1.826275397,-4.338276122
-4.672132676,-1.779643778,-4.348276106
-4.689695168,-1.732834199,-4.35827609
-4.706788694,-1.68585134,-4.368276074
-4.723411546,-1.638699898,-4.378276059
-4.73956206,-1.59138459,-4.388276044
-4.755238622,-1.543910146,-4.39827603
-4.770439663,-1.496281314,-4.408276016
-4.785163665,-1.448502857,-4.418276002
-4.799409154,-1.400579552,-4.428275988
-4.813174706,-1.352516193,-4.438275974
-4.826458945,-1.304317584,-4.448275961
-4.839260542,-1.255988546,-4.458275948
-4.851578217,-1.207533912,-4.468275935
-4.863410738,-1.158958527,-4.478275923
-4.874756922,-1.110267249,-4.48827591
-4.885615635,-1.061464946,-4.498275898
-4.89598579,-1.012556499,-4.508275886
-4.905866351,-0.963546798,-4.518275875
-4.915256329,-0.914440745,-4.528275863
-4.924154786,-0.86524325,-4.538275852
-4.932560831,-0.815959232,-4.548275841
-4.940473625,-0.766593621,-4.55827583
-4.947892376,-0.717151352,-4.56827582
-4.954816341,-0.66763737,-4.578275809
-4.96124483,-0.618056626,-4.588275799
-4.967177198,-0.568414078,-4.598275789
-4.972612853,-0.51871469,-4.608275779
-4.97755125,-0.468963432,-4.61827577
-4.981991897,-0.419165279,-4.62827576
-4.985934349,-0.369325211,-4.638275751
-4.989378212,-0.319448212,-4.648275742
-4.992323142,-0.26953927,-4.658275733
-4.994768844,-0.219603374,-4.668275724
-4.996715073,-0.16964552,-4.678275715
-4.998161635,-0.119670702,-4.688275707
-4.999108385,-0.069683918,-4.698275699
-4.999555229,-0.019690167,-4.70827569
-4.999502121,0.030305552,-4.718275682
-4.998949068,0.08029824,-4.728275675
-4.997896124,0.130282898,-4.738275667
-4.996343396,0.180254526,-4.748275659
-4.994291037,0.230208128,-4.758275652
-4.991739253,0.280138709,-4.768275645
-4.988688301,0.330041275,-4.778275637
-4.985138483,0.379910837,-4.78827563
-4.981090156,0.429742407,-4.798275624
-4.976543725,0.479531002,-4.808275617
-4.971499644,0.529271644,-4.81827561
-4.965958417,0.578959359,-4.828275604
-4.959920599,0.628589177,-4.838275597
-4.953386793,0.678156137,-4.848275591
-4.946357652,0.727655281,-4.858275585
-4.938833881,0.777081659,-4.868275579
-4.93081623,0.826430329,-4.878275573
-4.922305502,0.875696356,-4.888275567
-4.913302548,0.924874813,-4.898275561
-4.903808269,0.973960783,-4.908275556
-4.893823612,1.022949358,-4.91827555
-4.883349578,1.071835637,-4.928275545
-4.872387213,1.120614734,-4.938275539
-4.860937614,1.169281769,-4.948275534
-4.849001925,1.217831877,-4.958275529
-4.836581341,1.266260202,-4.968275524
-4.823677102,1.314561901,-4.978275519
-4.8102905,1.362732145,-4.988275514
-4.796422874,1.410766116,-4.99827551
-4.782075609,1.458659012,-5.008275505
-4.767250142,1.506406042,-5.0182755
-4.751947953,1.554002433,-5.028275496
-4.736170574,1.601443424,-5.038275491
-4.719919582,1.648724271,-5.048275487
-4.703196602,1.695840248,-5.058275483
-4.686003307,1.742786641,-5.068275479
-4.668341416,1.789558757,-5.078275475
-4.650212694,1.836151917,-5.088275471
-4.631618956,1.882561464,-5.098275467
-4.61256206,1.928782756,-5.108275463
-4.593043911,1.974811171,-5.118275459
-4.573066463,2.020642106,-5.128275455
-4.552631712,2.066270978,-5.138275452
-4.531741701,2.111693225,-5.148275448
-4.510398521,2.156904303,-5.158275445
-4.488604305,2.201899693,-5.168275441
-4.466361232,2.246674894,-5.178275438
-4.443671527,2.29122543,-5.188275434
-4.420537459,2.335546844,-5.198275431
-4.396961341,2.379634705,-5.208275428
-4.372945531,2.423484605,-5.218275425
-4.348492431,2.467092158,-5.228275422
-4.323604485,2.510453004,-5.238275419
-4.298284182,2.553562806,-5.248275416
-4.272534055,2.596417253,-5.258275413
-4.246356678,2.639012061,-5.26827541
-4.219754669,2.68134297,-5.278275407
-4.192730689,2.723405746,-5.288275404
-4.165287439,2.765196184,-5.298275402
-4.137427664,2.806710104,-5.308275399
-4.10915415,2.847943356,-5.318275397
-4.080469725,2.888891815,-5.328275394
-4.051377256,2.929551388,-5.338275391
-4.021879653,2.969918007,-5.348275389
-3.991979865,3.009987637,-5.358275387
-3.961680883,3.049756271,-5.368275384
-3.930985737,3.089219931,-5.378275382
-3.899897495,3.128374672,-5.38827538
-3.868419267,3.167216577,-5.398275377
-3.836554201,3.205741764,-5.408275375
-3.804305482,3.243946379,-5.418275373
-3.771676337,3.281826601,-5.428275371
-3.738670027,3.319378644,-5.438275369
-3.705289853,3.356598752,-5.448275367
-3.671539154,3.393483202,-5.458275365
-3.637421304,3.430028307,-5.468275363
-3.602939715,3.466230411,-5.478275361
-3.568097836,3.502085896,-5.488275359
-3.532899149,3.537591174,-5.498275357
-3.497347176,3.572742696,-5.508275355
-3.461445472,3.607536947,-5.518275353
-3.425197626,3.641970447,-5.528275352
-3.388607263,3.676039753,-5.53827535
-3.351678042,3.709741458,-5.548275348
-3.314413657,3.743072192,-5.558275347
-3.276817833,3.776028622,-5.568275345
-3.23889433,3.808607452,-5.578275343
-3.200646941,3.840805424,-5.588275342
-3.16207949,3.872619319,-5.59827534
-3.123195833,3.904045955,-5.608275339
-3.08399986,3.935082189,-5.618275337
-3.04449549,3.965724919,-5.628275336
-3.004686673,3.995971079,-5.638275334
-2.964577389,4.025817646,-5.648275333
-2.924171651,4.055261634,-5.658275332
-2.883473498,4.084300099,-5.66827533
-2.842487,4.112930137,-5.678275329
-2.801216256,4.141148886,-5.688275328
-2.759665393,4.168953524,-5.698275326
-2.717838566,4.196341269,-5.708275325
-2.675739957,4.223309384,-5.718275324
-2.633373777,4.249855171,-5.728275323
-2.590744262,4.275975977,-5.738275321
-2.547855674,4.301669188,-5.74827532
-2.504712303,4.326932236,-5.758275319
-2.461318464,4.351762594,-5.768275318
-2.417678494,4.376157779,-5.778275317
-2.373796759,4.400115353,-5.788275316
-2.329677646,4.423632918,-5.798275315
-2.285325568,4.446708124,-5.808275314
-2.240744959,4.469338663,-5.818275313
-2.195940277,4.491522271,-5.828275312
-2.150916004,4.513256732,-5.838275311
-2.10567664,4.53453987,-5.84827531
-2.060226711,4.555369558,-5.858275309
-2.014570761,4.575743712,-5.868275308
-1.968713356,4.595660296,-5.878275307
-1.922659081,4.615117318,-5.888275306
-1.876412542,4.634112832,-5.898275305
-1.829978364,4.652644939,-5.908275304
-1.783361189,4.670711785,-5.918275303
-1.736565679,4.688311564,-5.928275303
-1.689596515,4.705442515,-5.938275302
-1.642458393,4.722102926,-5.948275301
-1.595156026,4.738291131,-5.9582753
-1.547694145,4.75400551,-5.968275299
-1.500077495,4.769244493,-5.978275299
-1.45231084,4.784006556,-5.988275298
-1.404398955,4.798290222,-5.998275297
-1.356346631,4.812094062,-6.008275296
-1.308158673,4.825416698,-6.018275296
-1.259839901,4.838256796,-6.028275295
-1.211395146,4.850613072,-6.038275294
-1.162829253,4.86248429,-6.048275294
-1.114147077,4.873869265,-6.058275293
-1.065353488,4.884766857,-6.068275292
-1.016453365,4.895175975,-6.078275292
-0.967451597,4.905095581,-6.088275291
-0.918353085,4.914524681,-6.098275291
-0.869162738,4.923462333,-6.10827529
-0.819885476,4.931907642,-6.118275289
-0.770526227,4.939859765,-6.128275289
-0.721089925,4.947317906,-6.138275288
-0.671581515,4.954281319,-6.148275288
-0.622005947,4.960749309,-6.158275287
-0.57236818,4.966721227,-6.168275287
-0.522673176,4.972196478,-6.178275286
-0.472925905,4.977174513,-6.188275286
-0.423131342,4.981654835,-6.198275285
-0.373294467,4.985636995,-6.208275285
-0.323420262,4.989120596,-6.218275284
-0.273513715,4.992105289,-6.228275284
-0.223579818,4.994590776,-6.238275283
-0.173623563,4.996576808,-6.248275283
-0.123649945,4.998063186,-6.258275282
-0.073663963,4.999049762,-6.268275282
-0.023670615,4.999536437,-6.278275281
0.026325101,4.999523163,-6.288275281
0.076318184,4.999009941,-6.298275281
0.126303635,4.997996822,-6.30827528
0.176276456,4.996483907,-6.31827528
0.226231649,4.994471348,-6.328275279
0.276164219,4.991959347,-6.338275279
0.326069173,4.988948153,-6.348275279
0.375941521,4.985438069,-6.358275278
0.425776274,4.981429445,-6.368275278
0.47556845,4.976922683,-6.378275278
0.52531307,4.971918232,-6.388275277
0.575005159,4.966416594,-6.398275277
0.624639747,4.960418318,-6.408275277
0.674211873,4.953924004,-6.418275276
0.723716577,4.946934302,-6.428275276
0.773148911,4.939449911,-6.438275276
0.82250393,4.931471579,-6.448275275
0.871776699,4.923000104,-6.458275275
0.920962292,4.914036333,-6.468275275
0.970055789,4.904581163,-6.478275274
1.019052281,4.894635539,-6.488275274
1.067946869,4.884200455,-6.498275274
1.116734663,4.873276955,-6.508275273
1.165410784,4.861866131,-6.518275273
1.213970365,4.849969125,-6.528275273
1.26240855,4.837587127,-6.538275273
1.310720496,4.824721373,-6.548275272
1.35890137,4.811373151,-6.558275272
1.406946355,4.797543797,-6.568275272
1.454850647,4.783234691,-6.578275272
1.502609455,4.768447267,-6.588275271
1.550218003,4.753183001,-6.598275271
1.597671531,4.737443421,-6.608275271
1.644965293,4.721230101,-6.618275271
1.69209456,4.704544662,-6.62827527
1.739054618,4.687388772,-6.63827527
1.785840773,4.669764147,-6.64827527
1.832448345,4.65167255,-6.65827527
1.878872674,4.633115789,-6.66827527
1.925109117,4.614095721,-6.678275269
1.97115305,4.594614247,-6.688275269
2.01699987,4.574673315,-6.698275269
2.062644992,4.55427492,-6.708275269
2.108083851,4.533421102,-6.718275269
2.153311903,4.512113944,-6.728275268
2.198324626,4.49035558,-6.738275268
2.243117518,4.468148183,-6.748275268
2.2876861,4.445493976,-6.758275268
2.332025915,4.422395222,-6.768275268
2.37613253,4.398854233,-6.778275268
2.420001534,4.374873362,-6.788275267
2.463628539,4.350455008,-6.798275267
2.507009184,4.325601611,-6.808275267
2.550139129,4.300315658,-6.818275267
2.593014063,4.274599677,-6.828275267
2.635629698,4.24845624,-6.838275267
2.677981772,4.221887961,-6.848275266
2.72006605,4.194897496,-6.858275266
2.761878323,4.167487545,-6.868275266
2.803414412,4.139660849,-6.878275266
2.84467016,4.11142019,-6.888275266
2.885641445,4.082768393,-6.898275266
2.926324167,4.053708322,-6.908275266
2.96671426,4.024242884,-6.918275265
3.006807683,3.994375025,-6.928275265
3.046600429,3.964107731,-6.938275265
3.086088516,3.933444031,-6.948275265
3.125267998,3.902386989,-6.958275265
3.164134955,3.870939711,-6.968275265
3.202685502,3.839105343,-6.978275265
3.240915782,3.806887068,-6.988275265
3.278821974,3.774288107,-6.998275265
3.316400286,3.74131172,-7.008275264
3.353646961,3.707961206,-7.018275264
3.390558274,3.674239898,-7.028275264
3.427130534,3.64015117,-7.038275264
3.463360084,3.605698429,-7.048275264
3.4992433,3.570885122,-7.058275264
3.534776596,3.535714729,-7.068275264
3.569956416,3.500190767,-7.078275264
3.604779244,3.46431679,-7.088275264
3.639241597,3.428096383,-7.098275263
3.673340029,3.39153317,-7.108275263
3.70707113,3.354630806,-7.118275263
3.740431526,3.317392982,-7.128275263
3.773417883,3.279823422,-7.138275263
3.806026901,3.241925882,-7.148275263
3.83825532,3.203704152,-7.158275263
3.870099916,3.165162054,-7.168275263
3.901557506,3.126303443,-7.178275263
3.932624943,3.087132204,-7.188275263
3.963299121,3.047652254,-7.198275263
3.993576972,3.007867542,-7.208275263
4.023455468,2.967782046,-7.218275263
4.052931623,2.927399773,-7.228275262
4.082002488,2.886724763,-7.238275262
4.110665156,2.845761084,-7.248275262
4.138916761,2.80451283,-7.258275262
4.166754477,2.762984128,-7.268275262
4.194175522,2.721179129,-7.278275262
4.221177153,2.679102015,-7.288275262
4.247756669,2.636756992,-7.298275262
4.273911413,2.594148297,-7.308275262
4.29963877,2.551280188,-7.318275262
4.324936166,2.508156954,-7.328275262
4.349801073,2.464782906,-7.338275262
4.374231003,2.421162382,-7.348275262
4.398223513,2.377299744,-7.358275262
4.421776205,2.333199378,-7.368275262
4.444886723,2.288865693,-7.378275261
4.467552755,2.244303124,-7.388275261
4.489772037,2.199516127,-7.398275261
4.511542345,2.15450918,-7.408275261
4.532861502,2.109286784,-7.418275261
4.553727377,2.06385346,-7.428275261
4.574137883,2.018213754,-7.438275261
4.594090979,1.972372227,-7.448275261
4.61358467,1.926333465,-7.458275261
4.632617006,1.880102071,-7.468275261
4.651186084,1.833682669,-7.478275261
4.669290048,1.7870799,-7.488275261
4.686927086,1.740298424,-7.498275261
4.704095436,1.69334292,-7.508275261
4.72079338,1.646218083,-7.518275261
4.737019249,1.598928626,-7.528275261
4.752771419,1.551479277,-7.538275261
4.768048317,1.503874781,-7.548275261
4.782848413,1.4561199,-7.558275261
4.797170229,1.408219407,-7.568275261
4.811012332,1.360178094,-7.578275261
4.824373337,1.312000764,-7.588275261
4.83725191,1.263692235,-7.59827526
4.849646761,1.215257338,-7.60827526
4.861556651,1.166700916,-7.61827526
4.87298039,1.118027825,-7.62827526
4.883916835,1.069242932,-7.63827526
4.894364892,1.020351116,-7.64827526
4.904323517,0.971357266,-7.65827526
4.913791713,0.922266281,-7.66827526
4.922768535,0.873083069,-7.67827526
4.931253083,0.823812551,-7.68827526
4.939244511,0.774459651,-7.69827526
4.946742018,0.725029307,-7.70827526
4.953744855,0.67552646,-7.71827526
4.960252322,0.625956061,-7.72827526
4.966263767,0.576323066,-7.73827526
4.971778591,0.526632441,-7.74827526
4.976796241,0.476889152,-7.75827526
4.981316215,0.427098175,-7.76827526
4.985338061,0.377264488,-7.77827526
4.988861379,0.327393075,-7.78827526
4.991885814,0.277488923,-7.79827526
4.994411064,0.227557023,-7.80827526
4.996436878,0.177602366,-7.81827526
4.997963052,0.12762995,-7.82827526
4.998989434,0.077644771,-7.83827526
4.999515922,0.027651828,-7.84827526
4.999542462,-0.022343881,-7.85827526
4.999069051,-0.072337355,-7.86827526
4.998095738,-0.122323595,-7.87827526
4.99662262,-0.172297604,-7.88827526
4.994649844,-0.222254382,-7.89827526
4.992177606,-0.272188936,-7.90827526
4.989206155,-0.322096271,-7.91827526
4.985735788,-0.371971396,-7.92827526
4.981766851,-0.421809325,-7.93827526
4.977299742,-0.471605072,-7.94827526
4.972334907,-0.52135366,-7.95827526
4.966872842,-0.571050113,-7.96827526
4.960914095,-0.620689462,-7.97827526
4.95445926,-0.670266742,-7.988275259
4.947508983,-0.719776995,-7.998275259
4.94006396,-0.769215272,-8.008275259
4.932124934,-0.818576628,-8.018275259
4.9236927,-0.867856127,-8.028275259
4.914768101,-0.917048841,-8.038275259
4.905352029,-0.966149851,-8.048275259
4.895445426,-1.015154246,-8.058275259
4.885049282,-1.064057127,-8.068275259
4.874164638,-1.112853604,-8.078275259
4.862792581,-1.161538795,-8.088275259
4.850934249,-1.210107834,-8.098275259
4.838590827,-1.258555863,-8.108275259
4.825763551,-1.306878038,-8.118275259
4.812453702,-1.355069526,-8.128275259
4.798662612,-1.403125508,-8.138275259
4.78439166,-1.451041179,-8.148275259
4.769642272,-1.498811746,-8.158275259
4.754415924,-1.546432434,-8.168275259
4.738714139,-1.59389848,-8.178275259
4.722538486,-1.641205137,-8.188275259
4.705890583,-1.688347676,-8.198275259
4.688772095,-1.735321381,-8.208275259
4.671184734,-1.782121555,-8.218275259
4.653130258,-1.828743518,-8.228275259
4.634610473,-1.875182609,-8.238275259
4.615627231,-1.921434183,-8.248275259
4.59618243,-1.967493615,-8.258275259
4.576278014,-2.013356299,-8.268275259
4.555915975,-2.05901765,-8.278275259
4.535098347,-2.1044731,-8.288275259
4.513827214,-2.149718105,-8.298275259
4.492104702,-2.19474814,-8.308275259
4.469932983,-2.239558702,-8.318275259
4.447314274,-2.28414531,-8.328275259
4.424250838,-2.328503505,-8.338275259
4.40074498,-2.372628852,-8.348275259
4.376799052,-2.416516937,-8.358275259
4.352415447,-2.460163374,-8.368275259
4.327596604,-2.503563796,-8.378275259
4.302345005,-2.546713863,-8.388275259
4.276663176,-2.589609262,-8.398275259
4.250553683,-2.632245701,-8.408275259
4.224019139,-2.674618918,-8.418275259
4.197062196,-2.716724676,-8.428275259
4.169685551,-2.758558763,-8.438275259
4.14189194,-2.800116997,-8.448275259
4.113684144,-2.841395221,-8.458275259
4.085064983,-2.882389309,-8.468275259
4.056037319,-2.923095159,-8.478275259
4.026604054,-2.963508703,-8.488275259
3.996768133,-3.003625898,-8.498275259
3.966532537,-3.043442733,-8.508275259
3.935900292,-3.082955227,-8.518275259
3.90487446,-3.122159427,-8.528275259
3.873458144,-3.161051414,-8.538275259
3.841654486,-3.199627299,-8.548275259
3.809466665,-3.237883224,-8.558275259
3.776897901,-3.275815363,-8.568275259
3.74395145,-3.313419923,-8.578275259
3.710630607,-3.350693144,-8.588275259
